"PERSON_ID","PERNAME1","PERNAME2","SEX","DOB_DAY","DOB_MON","DOB_YEAR","hse_num","ENUMCAP","ENUMPC","str_nam","cap_add","CENSUS_ID"
"LS74DL018004","POPPY","GREEN","F",,11,2007,"        18","18 KINGS ROAD","LS74DL","Kings Road","18, Kings Road","CENSLS74DL018004"
"LS74DL018005","FINLEY","GREEN","M",24,11,2006,"        18","18 KINGS ROAD","LS74DL","Kings Road","18, Kings Road","CENSLS74DL018005"
"LS74DL018006","DANIEL","GREEN","M",22,4,2005,"        18","18 KINGS ROAD","LS74DL","Kings Road","18, Kings Road","CENSLS74DL018006"
"LS74DL019001","JOE","BARKER","M",10,5,1981,"        19","19 KINGS ROAD","LS74DL","Kings Road","19, Kings Road","CENSLS74DL019001"
"LS74DL019002","BROOKE","BARKER","F",10,5,1979,"        19","19 KINGS ROAD","LS74DL","Kings Road","19, Kings Road","CENSLS74DL019002"
"LS74DL019003","HARLEY","BARKER","M",19,12,2007,"        19","19 KINGS ROAD","LS74DL","Kings Road","19, Kings Road","CENSLS74DL019003"
"LS74DN020001","ASHTON","MORRIS","M",1,9,1961,"        20","20 KINGS ROAD","LS74DN","Kings Road","20, Kings Road","CENSLS74DN020001"
"LS74DN021001","BRADLEY","DAVIES","M",20,12,1928,"        21","21 KINGS ROAD","LS74DN","Kings Road","21, Kings Road","CENSLS74DN021001"
"LS74DN022001","CHARLES","BELL","M",1,10,1973,"        22","22 KINGS ROAD","LS74DN","Kings Road","22, Kings Road","CENSLS74DN022001"
"LS74DN022002","FREYA","BELL","F",27,5,1972,"        22","22 KINGS ROAD","LS74DN","Kings Road","22, Kings Road","CENSLS74DN022002"
"LS74DN022003","AISHA","BELL","F",3,3,2002,"        22","22 KINGS ROAD","LS74DN","Kings Road","22, Kings Road","CENSLS74DN022003"
"LS74DN023001","ELEANOR","BAILEY","F",5,3,1951,"        23","23 KINGS ROAD","LS74DN","Kings Road","23, Kings Road","CENSLS74DN023001"
"LS74DN024001","MARY","CARTER","F",23,3,1938,"        24","24 KINGS ROAD","LS74DN","Kings Road","24, Kings Road","CENSLS74DN024001"
"LS74DN025001","KATIE","ALLEN","F",11,7,1999,"        25","25 KINGS ROAD","LS74DN","Kings Road","25, Kings Road","CENSLS74DN025001"
"LS74DN025002","MAX","ALLEN","M",6,2,1985,"        25","25 KINGS ROAD","LS74DN","Kings Road","25, Kings Road","CENSLS74DN025002"
"LS74DN026002","KEIAA","YOUNG","F",7,9,1974,"        26","26 KINGS ROAD","LS74DN","Kings Road","26, Kings Road","CENSLS74DN026002"
"LS74DN026003","HARLEY","YOUNG","M",21,2,2010,"        26","26 KINGS ROAD","LS74DN","Kings Road","26, Kings Road","CENSLS74DN026003"
"LS74DN026004","MACY","YOUNG","F",18,5,2005,"        26","26 KINGS ROAD","LS74DN","Kings Road","26, Kings Road","CENSLS74DN026004"
"LS74DN027001","CODY","DAVIS","M",22,3,1983,"        27","27 KINGS ROAD","LS74DN","Kings Road","27, Kings Road","CENSLS74DN027001"
"LS74DN028001","LUCAS","HALL","M",9,1,2009,"        28","28 KINGS ROAD","LS74DN","Kings Road","28, Kings Road","CENSLS74DN028001"
"LS74DN028002","","HALL","F",27,1,1981,"        28","28 KINGS ROAD","LS74DN","Kings Road","28, Kings Road","CENSLS74DN028002"
"LS74DN029001","DAVID","FISHEV","M",18,4,1967,"        29","29 KINGS ROAD","LS74DN","Kings Road","29, Kings Road","CENSLS74DN029001"
"LS74DN029002","ISLA","FISHER","F",9,4,1970,"        29","29 KINGS ROAD","LS74DN","Kings Road","29, Kings Road","CENSLS74DN029002"
"LS74DN029003","LOIS","FISHER","F",7,9,2001,"        29","29 KINGS ROAD","LS74DN","Kings Road","29, Kings Road","CENSLS74DN029003"
"LS74DN030001","ISABELLE","BAXER","F",12,5,1980,"        30","30 KINGS ROAD","LS74DN","Kings Road","30, Kings Road","CENSLS74DN030001"
"LS74DN031001","ADAM","THOMAS","M",2,6,1978,"        31","31 KINGS ROAD","LS74DN","Kings Road","31, Kings Road","CENSLS74DN031001"
"LS74DN031002","TIA","THOMAS","",6,7,1982,"        31","31 KINGS ROAD","LS74DN","Kings Road","31, Kings Road","CENSLS74DN031002"
"LS74DN031003","JOSEPH","THOMAS","M",4,6,2002,"        31","31 KINGS ROAD","LS74DN","Kings Road","31, Kings Road","CENSLS74DN031003"
"LS74DN032001","MATTHEW","LLOYD","M",30,9,1951,"        32","32 KINGS ROAD","LS74DN","Kings Road","32, Kings Road","CENSLS74DN032001"
"LS74DN032002","","LLOYD","F",20,7,1951,"        32","32 KINGS ROAD","LS74DN","Kings Road","32, Kings Road","CENSLS74DN032002"
"LS74DN032003","CKLOE","LLOYD","F",29,1,1985,"        32","32 KINGS ROAD","LS74DN","Kings Road","32, Kings Road","CENSLS74DN032003"
"LS74DN032004","ELEANOR","LLOYD","F",12,1,1976,"        32","32 KINGS ROAD","LS74DN","Kings Road","32, Kings Road","CENSLS74DN032004"
"LS74DN032005","ABIGAIL","LLOYD","F",16,1,1978,"        32","32 KINGS ROAD","LS74DN","Kings Road","32, Kings Road","CENSLS74DN032005"
"LS74DN033001","MATTHEW","CLARKE","M",17,6,1939,"        33","33 KINGS ROAD","LS74DN","Kings Road","33, Kings Road","CENSLS74DN033001"
"LS74DN034001","CONNOR","COOK","M",22,9,1980,"        34","34 KINGS ROAD","LS74DN","Kings Road","34, Kings Road","CENSLS74DN034001"
"LS74DN034003","ALICIA","CUUK","F",15,6,2005,"        34","34 KINGS ROAD","LS74DN","Kings Road","34, Kings Road","CENSLS74DN034003"
"LS74DN034004","LUCAS","COOK","M",5,12,2010,"        34","34 KINGS ROAD","LS74DN","Kings Road","34, Kings Road","CENSLS74DN034004"
"LS74DN035001","BEN","TAYLOB","M",13,5,1939,"        35","35 KINGS ROAD","LS74DN","Kings Road","35, Kings Road","CENSLS74DN035001"
"LS74DN036001","LIAM","HUNT","M",27,12,1924,"        36","36 KINGS ROAD","LS74DN","Kings Road","36, Kings Road","CENSLS74DN036001"
"LS806XB001001","ALICIA","MARSHALL","F",21,6,1966,"         1","1 ALBERT STREET","LS806XB","Albert Street","1, Albert Street","CENSLS806XB001001"
"LS806XB001002","OWEN","MRRSHRLL","M",31,3,1940,"         1","1 ALBERT STREET","LS806XB","Albert Street","1, Albert Street","CENSLS806XB001002"
"LS806XB002001","JULIA","HOLMES","F",20,2,1926,"         2","2 ALBERT STREET","LS806XB","Albert Street","2, Albert Street","CENSLS806XB002001"
"LS806XB003001","RILEY","XNIGHT","M",3,5,1976,"         3","3 ALBERT STREET","LS806XB","Albert Street","3, Albert Street","CENSLS806XB003001"
"LS806XB003002","EDEN","KNIGHT","F",15,1,1974,"         3","3 ALBERT STREET","LS806XB","Albert Street","3, Albert Street","CENSLS806XB003002"
"LS806XB003003","PATRYK","KNIGHT","M",14,12,1998,"         3","3 ALBERT STREET","LS806XB","Albert Street","3, Albert Street","CENSLS806XB003003"
"LS806XB004001","MORGAN","BARNES","F",3,8,1941,"         4","4 ALBERT STREET","LS806XB","Albert Street","4, Albert Street","CENSLS806XB004001"
"LS806XB005001","JACOB","KELLY","M",16,7,1944,"         5","5 ALBERT STREET","LS806XB","Albert Street","5, Albert Street","CENSLS806XB005001"
"LS806XB006001","RONNIE","WRIGHT","M",28,11,1931,"         6","6 ALBERT STREET","LS806XB","Albert Street","6, Albert Street","CENSLS806XB006001"
"LS806XB007001","NOAH","EDWARDS","M",10,3,1984,"         7","7 ALBERT STREET","LS806XB","Albert Street","7, Albert Street","CENSLS806XB007001"
"LS806XB008001","MICAH","ROGERS","M",29,1,2003,"         8","8 ALBERT STREET","LS806XB","Albert Street","8, Albert Street","CENSLS806XB008001"
"LS806XB008002","ZACHARY","ROGERS","M",20,12,1948,"         8","8 ALBERT STREET","LS806XB","Albert Street","8, Albert Street","CENSLS806XB008002"
"LS806XB008003","PETEB","BOGEBS","M",19,10,1949,"         8","8 ALBERT STREET","LS806XB","Albert Street","8, Albert Street","CENSLS806XB008003"
"LS806XB008004","TABITHA","ROGERS","F",18,2,2004,"         8","8 ALBERT STREET","LS806XB","Albert Street","8, Albert Street","CENSLS806XB008004"
"LS806XB008005","GRRCIE","ROGERS","F",2,1,1978,"         8","8 ALBERT STREET","LS806XB","Albert Street","8, Albert Street","CENSLS806XB008005"
"LS806XB008006","MATILDA","ROGERS","F",22,2,2006,"         8","8 ALBERT STREET","LS806XB","Albert Street","8, Albert Street","CENSLS806XB008006"
"LS806XB008007","ISLA","ROGERS","F",19,7,1976,"         8","8 ALBERT STREET","LS806XB","Albert Street","8, Albert Street","CENSLS806XB008007"
"LS806XB009001","DECLAN","BAKER","M",10,12,1990,"         9","9 ALBERT STREET","LS806XB","Albert Street","9, Albert Street","CENSLS806XB009001"
"LS806XB011001","JOEL","AICHAADSON","M",6,10,1917,"        11","11 ALBERT STREET","LS806XB","Albert Street","11, Albert Street","CENSLS806XB011001"
"LS806XB011002","ROBERT","RICHARDSOW","M",3,3,1931,"        11","11 ALBERT STREET","LS806XB","Albert Street","11, Albert Street","CENSLS806XB011002"
"LS806XB011003","BROOHE","RIGHARDSOW","F",3,5,1920,"        11","11 ALBERT STREET","LS806XB","Albert Street","11, Albert Street","CENSLS806XB011003"
"LS806XB011004","LEO","RICHARDSON","M",1,6,1921,"        11","11 ALBERT STREET","LS806XB","Albert Street","11, Albert Street","CENSLS806XB011004"
"LS806XB011005","","RICMARDS","F",25,3,1932,"        11","11 ALBERT STREET","LS806XB","Albert Street","11, Albert Street","CENSLS806XB011005"
"LS806XB011006","ERIN","RICHARDSON","F",31,1,1926,"        11","11 ALBERT STREET","LS806XB","Albert Street","11, Albert Street","CENSLS806XB011006"
"LS806XB011007","MASON","RICHARDS","M",27,5,1942,"        11","11 ALBERT STREET","LS806XB","Albert Street","11, Albert Street","CENSLS806XB011007"
"LS806XB012001","JACOB","MILLS","M",15,8,1954,"        12","12 ALBERT STREET","LS806XB","Albert Street","12, Albert Street","CENSLS806XB012001"
"LS806XB012002","KIAN","MILLS","M",7,12,2009,"        12","12 ALBERT STREET","LS806XB","Albert Street","12, Albert Street","CENSLS806XB012002"
"LS806XB014001","TOM","WARD","M",13,12,1975,"        14","14 ALBERT STREET","LS806XB","Albert Street","14, Albert Street","CENSLS806XB014001"
"LS806XB014002","MEGAN","WARD","F",19,1,1975,"        14","14 ALBERT STREET","LS806XB","Albert Street","14, Albert Street","CENSLS806XB014002"
"LS806XB014003","CONNOR","WARD","M",8,6,2011,"        14","14 ALBERT STREET","LS806XB","Albert Street","14, Albert Street","CENSLS806XB014003"
"LS806XB015001","REECE","WALHER","M",13,6,1981,"        15","15 ALBERT STREET","LS806XB","Albert Street","15, Albert Street","CENSLS806XB015001"
"LS806XB015002","RACHEL","WALKER","F",10,2,1982,"        15","15 ALBERT STREET","LS806XB","Albert Street","15, Albert Street","CENSLS806XB015002"
"LS806XB015003","ISOBEL","WRLKER","F",15,1,2011,"        15","15 ALBERT STREET","LS806XB","Albert Street","15, Albert Street","CENSLS806XB015003"
"LS806XB016001","JOSH","CAATEA","M",3,7,1974,"        16","16 ALBERT STREET","LS806XB","Albert Street","16, Albert Street","CENSLS806XB016001"
"LS806XB016002","NATALIA","CARTER","F",28,4,1974,"        16","16 ALBERT STREET","LS806XB","Albert Street","16, Albert Street","CENSLS806XB016002"
"LS806XB016003","IUCA","CARTER","M",10,5,2006,"        16","16 ALBERT STREET","LS806XB","Albert Street","16, Albert Street","CENSLS806XB016003"
"LS806XB016004","FAITK","CARTER","F",20,8,2007,"        16","16 ALBERT STREET","LS806XB","Albert Street","16, Albert Street","CENSLS806XB016004"
"LS806XB017001","BRANDON","YOUNG","M",1,5,1945,"        17","17 ALBERT STREET","LS806XB","Albert Street","17, Albert Street","CENSLS806XB017001"
"LS806XB017002","HENRY","YOUNG","M",29,1,1948,"        17","17 ALBERT STREET","LS806XB","Albert Street","17, Albert Street","CENSLS806XB017002"
"LS806XB018001","JAKE","BAILEY","M",6,10,1966,"        18","18 ALBERT STREET","LS806XB","Albert Street","18, Albert Street","CENSLS806XB018001"
"LS806XB019001","CALLUM","CHAPMAN","M",18,8,1983,"        19","19 ALBERT STREET","LS806XB","Albert Street","19, Albert Street","CENSLS806XB019001"
"LS806XB019002","MIA","CHAPMAN","F",15,11,2008,"        19","19 ALBERT STREET","LS806XB","Albert Street","19, Albert Street","CENSLS806XB019002"
"LS806XB020001","LILY","HARRISOM","F",20,12,1984,"        20","20 ALBERT STREET","LS806XB","Albert Street","20, Albert Street","CENSLS806XB020001"
"LS806XB021001","ISOBEL","COLLINS","F",8,6,1989,"        21","21 ALBERT STREET","LS806XB","Albert Street","21, Albert Street","CENSLS806XB021001"
"LS806XB021002","LEWLS","COLLLNS","M",12,12,1957,"        21","21 ALBERT STREET","LS806XB","Albert Street","21, Albert Street","CENSLS806XB021002"
"LS806XB022001","AMELIA","GREEN","F",15,10,1921,"        22","22 ALBERT STREET","LS806XB","Albert Street","22, Albert Street","CENSLS806XB022001"
"LS806XB023001","NATHAN","ELLIS","M",31,2,1983,"        23","23 ALBERT STREET","LS806XB","Albert Street","23, Albert Street","CENSLS806XB023001"
"LS806XB024001","LUCY","LEWIS","F",28,9,1964,"        24","24 ALBERT STREET","LS806XB","Albert Street","24, Albert Street","CENSLS806XB024001"
"LS837BS001001","EMILY","KELLY","F",25,10,1984,"         1","1 FOREST ROAD","LS837BS","Forest Road","1, Forest Road","CENSLS837BS001001"
"LS837BS002001","CHLOE","BROWN","F",25,12,1939,"         2","2 FOREST ROAD","LS837BS","Forest Road","2, Forest Road","CENSLS837BS002001"
"LS837BS003001","SCARLETT","GREEN","F",30,4,1920,"         3","3 FOREST ROAD","LS837BS","Forest Road","3, Forest Road","CENSLS837BS003001"
"LS837BS004001","LUCA","POWELL","M",21,5,1985,"         4","4 FOREST ROAD","LS837BS","Forest Road","4, Forest Road","CENSLS837BS004001"
"LS837BS004002","CHARLOTTE","POWELL","F",1,1,1989,"         4","4 FOREST ROAD","LS837BS","Forest Road","4, Forest Road","CENSLS837BS004002"
"LS837BS004003","LSABELLA","POWELL","F",10,9,2010,"         4","4 FOREST ROAD","LS837BS","Forest Road","4, Forest Road","CENSLS837BS004003"
"LS837BS004004","TOM","POWELL","M",25,11,2011,"         4","4 FOREST ROAD","LS837BS","Forest Road","4, Forest Road","CENSLS837BS004004"
"LS837BS004005","JORDAN","POWELL","M",26,12,2010,"         4","4 FOREST ROAD","LS837BS","Forest Road","4, Forest Road","CENSLS837BS004005"
"LS837BS005001","IBRAHIM","THOMSON","M",26,11,1963,"         5","5 FOREST ROAD","LS837BS","Forest Road","5, Forest Road","CENSLS837BS005001"
"LS837BS006001","BENJAMIN","HALL","M",4,3,1934,"         6","6 FOREST ROAD","LS837BS","Forest Road","6, Forest Road","CENSLS837BS006001"
"LS837BS007001","THOMAS","WILSON","M",8,9,1981,"         7","7 FOREST ROAD","LS837BS","Forest Road","7, Forest Road","CENSLS837BS007001"
"LS837BS007002","EMMA","WILSON","F",14,6,1981,"         7","7 FOREST ROAD","LS837BS","Forest Road","7, Forest Road","CENSLS837BS007002"
"LS837BS007003","TOM","WILSON","M",26,5,2003,"         7","7 FOREST ROAD","LS837BS","Forest Road","7, Forest Road","CENSLS837BS007003"
"LS837BS007004","CHARLIE","WILSON","M",22,8,2010,"         7","7 FOREST ROAD","LS837BS","Forest Road","7, Forest Road","CENSLS837BS007004"
"LS837BS008001","MOHAMMED","COOPER","M",,7,1976,"         8","8 FOREST ROAD","LS837BS","Forest Road","8, Forest Road","CENSLS837BS008001"
"LS837BS008002","LEON","COOPER","M",16,4,1967,"         8","8 FOREST ROAD","LS837BS","Forest Road","8, Forest Road","CENSLS837BS008002"
"LS837BS009001","FRANKIE","BUTLER","M",18,9,1948,"         9","9 FOREST ROAD","LS837BS","Forest Road","9, Forest Road","CENSLS837BS009001"
"LS837BS010001","MUHAMMAD","MARSHACC","M",12,12,1923,"        10","10 FOREST ROAD","LS837BS","Forest Road","10, Forest Road","CENSLS837BS010001"
"LS837BS010002","BETHANY","MAVSHALL","F",27,9,1916,"        10","10 FOREST ROAD","LS837BS","Forest Road","10, Forest Road","CENSLS837BS010002"
"LS837BS011001","MOHAMMAD","WALKER","M",7,7,1971,"        11","11 FOREST ROAD","LS837BS","Forest Road","11, Forest Road","CENSLS837BS011001"
"LS837BS012001","RUBY","THOMPSON","F",7,2,2001,"        12","12 FOREST ROAD","LS837BS","Forest Road","12, Forest Road","CENSLS837BS012001"
"LS837BS012002","JASMINE","THOMPSON","F",25,11,1968,"        12","12 FOREST ROAD","LS837BS","Forest Road","12, Forest Road","CENSLS837BS012002"
"LS837BS013001","KIAN","COOK","M",25,5,1949,"        13","13 FOREST ROAD","LS837BS","Forest Road","13, Forest Road","CENSLS837BS013001"
"LS837BS014001","AMELIA","BARKER","F",14,1,1944,"        14","14 FOREST ROAD","LS837BS","Forest Road","14, Forest Road","CENSLS837BS014001"
"LS837BS015001","TEGAN","HOLMES","F",31,8,1961,"        15","15 FOREST ROAD","LS837BS","Forest Road","15, Forest Road","CENSLS837BS015001"
"LS837BS016001","MAX","ANDERSON","M",26,1,1964,"        16","16 FOREST ROAD","LS837BS","Forest Road","16, Forest Road","CENSLS837BS016001"
"LS837BS016002","","ANDERSON","M",22,1,1923,"        16","16 FOREST ROAD","LS837BS","Forest Road","16, Forest Road","CENSLS837BS016002"
"LS837BS017001","MIA","COLLINS","F",11,10,1927,"        17","17 FOREST ROAD","LS837BS","Forest Road","17, Forest Road","CENSLS837BS017001"
"LS837BS018001","ESME","PRILE","F",18,7,1949,"        18","18 FOREST ROAD","LS837BS","Forest Road","18, Forest Road","CENSLS837BS018001"
"LS837BS018002","THEO","PRICE","M",22,7,1969,"        18","18 FOREST ROAD","LS837BS","Forest Road","18, Forest Road","CENSLS837BS018002"
"LS837BS019001","SEAN","HALL","M",19,6,1921,"        19","19 FOREST ROAD","LS837BS","Forest Road","19, Forest Road","CENSLS837BS019001"
"LS837BS020001","HARRIET","ALLEN","F",17,9,1941,"        20","20 FOREST ROAD","LS837BS","Forest Road","20, Forest Road","CENSLS837BS020001"
"LS837BS021001","ISAAC","PHIIIIPS","M",15,7,1971,"        21","21 FOREST ROAD","LS837BS","Forest Road","21, Forest Road","CENSLS837BS021001"
"LS837BS021002","ISABEL","PHILLIPS","F",5,9,1971,"        21","21 FOREST ROAD","LS837BS","Forest Road","21, Forest Road","CENSLS837BS021002"
"LS837BS021003","IMOGEN","PHILLIPS","F",17,1,2007,"        21","21 FOREST ROAD","LS837BS","Forest Road","21, Forest Road","CENSLS837BS021003"
"LS837BS022001","RILEY","POWELL","M",19,4,1957,"        22","22 FOREST ROAD","LS837BS","Forest Road","22, Forest Road","CENSLS837BS022001"
"LS837BS022002","ACICE","POWECC","F",14,1,1955,"        22","22 FOREST ROAD","LS837BS","Forest Road","22, Forest Road","CENSLS837BS022002"
"LS837BS022003","DANIEL","POWELL","M",6,3,1975,"        22","22 FOREST ROAD","LS837BS","Forest Road","22, Forest Road","CENSLS837BS022003"
"LS837BS022004","RMELIR","POWELL","F",27,9,1990,"        22","22 FOREST ROAD","LS837BS","Forest Road","22, Forest Road","CENSLS837BS022004"
"LS837BS023001","MEGAN","CARTER","F",2,11,1963,"        23","23 FOREST ROAD","LS837BS","Forest Road","23, Forest Road","CENSLS837BS023001"
"LS837BS024001","VIOLET","SIMPSON","F",15,6,1917,"        24","24 FOREST ROAD","LS837BS","Forest Road","24, Forest Road","CENSLS837BS024001"
"LS837BT025001","THOMAS","HALL","M",9,2,1948,"        25","25 FOREST ROAD","LS837BT","Forest Road","25, Forest Road","CENSLS837BT025001"
"LS837BT025002","JAMIE","HALL","M",30,5,2006,"        25","25 FOREST ROAD","LS837BT","Forest Road","25, Forest Road","CENSLS837BT025002"
"LS837BT026001","FREDDIE","MURRAY","M",14,8,1944,"        26","26 FOREST ROAD","LS837BT","Forest Road","26, Forest Road","CENSLS837BT026001"
"LS837BT027001","HABK","HILLEB","M",1,6,1972,"        27","27 FOREST ROAD","LS837BT","Forest Road","27, Forest Road","CENSLS837BT027001"
"LS837BT027002","BETHAWY","MILLER","F",12,1,1976,"        27","27 FOREST ROAD","LS837BT","Forest Road","27, Forest Road","CENSLS837BT027002"
"LS837BT027003","JAMIE","MILLER","M",12,12,2001,"        27","27 FOREST ROAD","LS837BT","Forest Road","27, Forest Road","CENSLS837BT027003"
"LS837BT028001","JIM","RDRMS","M",19,12,1923,"        28","28 FOREST ROAD","LS837BT","Forest Road","28, Forest Road","CENSLS837BT028001"
"LS837BT028002","LUCY","ADAMS","F",25,10,1915,"        28","28 FOREST ROAD","LS837BT","Forest Road","28, Forest Road","CENSLS837BT028002"
"LS837BT029001","HARRY","LLOYD","M",19,10,1940,"        29","29 FOREST ROAD","LS837BT","Forest Road","29, Forest Road","CENSLS837BT029001"
"LS837BT030001","KEIBA","PABKEB","F",10,9,1913,"        30","30 FOREST ROAD","LS837BT","Forest Road","30, Forest Road","CENSLS837BT030001"
"LS837BT031001","ETHAN","MOORE","M",8,9,1926,"        31","31 FOREST ROAD","LS837BT","Forest Road","31, Forest Road","CENSLS837BT031001"
"LS837BT032001","HENRY","WRIGHT","M",23,6,1962,"        32","32 FOREST ROAD","LS837BT","Forest Road","32, Forest Road","CENSLS837BT032001"
"LS837BT032002","LONNIE","WRIGMT","F",4,9,1926,"        32","32 FOREST ROAD","LS837BT","Forest Road","32, Forest Road","CENSLS837BT032002"
"LS837BT033001","BEW","BARKER","M",15,9,1938,"        33","33 FOREST ROAD","LS837BT","Forest Road","33, Forest Road","CENSLS837BT033001"
"LS837BT033002","SEREN","RARKER","F",4,3,1925,"        33","33 FOREST ROAD","LS837BT","Forest Road","33, Forest Road","CENSLS837BT033002"
"LS837BT034001","OWEN","KELLY","M",27,1,1952,"        34","34 FOREST ROAD","LS837BT","Forest Road","34, Forest Road","CENSLS837BT034001"
"LS837BT034002","LACEY","KELLY","F",12,11,1952,"        34","34 FOREST ROAD","LS837BT","Forest Road","34, Forest Road","CENSLS837BT034002"
"LS837BT034003","CAITLYN","KELLY","F",25,8,1977,"        34","34 FOREST ROAD","LS837BT","Forest Road","34, Forest Road","CENSLS837BT034003"
"LS837BT035001","OLIVER","YOUNG","M",25,8,1982,"        35","35 FOREST ROAD","LS837BT","Forest Road","35, Forest Road","CENSLS837BT035001"
"LS837BT035002","MAISIE","YOUNC","F",21,12,1942,"        35","35 FOREST ROAD","LS837BT","Forest Road","35, Forest Road","CENSLS837BT035002"
"LS837BT036001","DAISY","ROBIMSOM","F",28,11,1974,"        36","36 FOREST ROAD","LS837BT","Forest Road","36, Forest Road","CENSLS837BT036001"
"LS837BT038001","HAWWAH","CLARK","F",6,9,1996,"        38","38 FOREST ROAD","LS837BT","Forest Road","38, Forest Road","CENSLS837BT038001"
"LS837BT038002","JAYDEN","CLARK","M",2,2,1960,"        38","38 FOREST ROAD","LS837BT","Forest Road","38, Forest Road","CENSLS837BT038002"
"LS837BT039001","ETHAN","RICHARDSON","M",11,6,1955,"        39","39 FOREST ROAD","LS837BT","Forest Road","39, Forest Road","CENSLS837BT039001"
"LS837BT039002","LYDIA","RICHARDSOW","F",2,8,1958,"        39","39 FOREST ROAD","LS837BT","Forest Road","39, Forest Road","CENSLS837BT039002"
"LS837BT039003","JUNIOR","RICHRRDSON","M",13,2,1981,"        39","39 FOREST ROAD","LS837BT","Forest Road","39, Forest Road","CENSLS837BT039003"
"LS837BT039004","MIA","RICHARDSOM","F",26,3,1988,"        39","39 FOREST ROAD","LS837BT","Forest Road","39, Forest Road","CENSLS837BT039004"
"LS837BT040001","ISOBEL","RICHARDSON","F",18,4,1935,"        40","40 FOREST ROAD","LS837BT","Forest Road","40, Forest Road","CENSLS837BT040001"
"LS837BT041001","ERIN","MURRAY","F",22,9,2007,"        41","41 FOREST ROAD","LS837BT","Forest Road","41, Forest Road","CENSLS837BT041001"
"LS837BT041002","ELEANOR","MURRAY","F",18,3,1964,"        41","41 FOREST ROAD","LS837BT","Forest Road","41, Forest Road","CENSLS837BT041002"
"LS837BT042001","ISABEL","THOMPSON","F",18,10,1957,"        42","42 FOREST ROAD","LS837BT","Forest Road","42, Forest Road","CENSLS837BT042001"
"LS837BT042002","WILLIAM","THOMPSON","M",13,5,1999,"        42","42 FOREST ROAD","LS837BT","Forest Road","42, Forest Road","CENSLS837BT042002"
"LS837BT043001","JOSHUA","FHILLIFS","M",18,8,1973,"        43","43 FOREST ROAD","LS837BT","Forest Road","43, Forest Road","CENSLS837BT043001"
"LS837BT043002","MOLLY","PHILLIPS","F",24,12,1972,"        43","43 FOREST ROAD","LS837BT","Forest Road","43, Forest Road","CENSLS837BT043002"
"LS837BT043003","RHYS","PHILLIPS","M",7,9,1998,"        43","43 FOREST ROAD","LS837BT","Forest Road","43, Forest Road","CENSLS837BT043003"
"LS837BT043004","NEVE","PHILLIPS","F",3,7,2005,"        43","43 FOREST ROAD","LS837BT","Forest Road","43, Forest Road","CENSLS837BT043004"
"LS837BT043005","KIERAN","PHILLIPS","M",10,8,2000,"        43","43 FOREST ROAD","LS837BT","Forest Road","43, Forest Road","CENSLS837BT043005"
"LS837BT043006","OLIVIA","PHILLIPS","F",25,1,2005,"        43","43 FOREST ROAD","LS837BT","Forest Road","43, Forest Road","CENSLS837BT043006"
"LS837BT044001","KEIBA","JACKSON","F",5,10,1948,"        44","44 FOREST ROAD","LS837BT","Forest Road","44, Forest Road","CENSLS837BT044001"
"LS837BT045001","JAY","MILLS","M",2,3,1976,"        45","45 FOREST ROAD","LS837BT","Forest Road","45, Forest Road","CENSLS837BT045001"
"LS837BT045002","HOLLY","MILLS","F",15,3,1974,"        45","45 FOREST ROAD","LS837BT","Forest Road","45, Forest Road","CENSLS837BT045002"
"LS837BT045003","MATILDA","MILLS","F",16,2,2004,"        45","45 FOREST ROAD","LS837BT","Forest Road","45, Forest Road","CENSLS837BT045003"
"LS837BT045004","CHARLOTTE","MILLS","F",11,4,2002,"        45","45 FOREST ROAD","LS837BT","Forest Road","45, Forest Road","CENSLS837BT045004"
"LS837BT046001","RILEY","CLARK","M",24,12,1947,"        46","46 FOREST ROAD","LS837BT","Forest Road","46, Forest Road","CENSLS837BT046001"
"LS837BT047001","ANNA","RICHARDSON","F",1,6,1912,"        47","47 FOREST ROAD","LS837BT","Forest Road","47, Forest Road","CENSLS837BT047001"
"LS837BT048001","","BARKER","F",10,2,1974,"        48","48 FOREST ROAD","LS837BT","Forest Road","48, Forest Road","CENSLS837BT048001"
"LS837BU049001","CODY","TMOMAS","M",8,5,1963,"        49","49 FOREST ROAD","LS837BU","Forest Road","49, Forest Road","CENSLS837BU049001"
"LS837BU049002","FRANCESCA","THOMAS","F",7,1,2002,"        49","49 FOREST ROAD","LS837BU","Forest Road","49, Forest Road","CENSLS837BU049002"
"LS837BU050001","DAISY","AEID","F",8,4,1934,"        50","50 FOREST ROAD","LS837BU","Forest Road","50, Forest Road","CENSLS837BU050001"
"LS837BU051001","JAYDEN","JACKSON","M",26,10,1979,"        51","51 FOREST ROAD","LS837BU","Forest Road","51, Forest Road","CENSLS837BU051001"
"LS837BU051002","KATIE","JACKSON","F",20,1,1978,"        51","51 FOREST ROAD","LS837BU","Forest Road","51, Forest Road","CENSLS837BU051002"
"LS837BU051003","GEORGINA","JACKSON","F",17,2,,"        51","51 FOREST ROAD","LS837BU","Forest Road","51, Forest Road","CENSLS837BU051003"
"LS837BU052001","GABRIEL","KING","M",17,10,1939,"        52","52 FOREST ROAD","LS837BU","Forest Road","52, Forest Road","CENSLS837BU052001"
